Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
bhooher-hoodoo-herbal-by-starr-casas,Hoodoo Herbal by Starr Casas,"In Hoodoo Herbal, Starr Casas shares a lifetime of experience and family secrets in her usual plain-spoken, direct, and friendly style. Mama Starr makes Hoodoo plant magic accessible to all. For example, snake plants (Dracaena trifasciata) common houseplants that are readily available at garden stores and supermarkets possess a long reputation for successfully keeping lying tongues from disrupting your home. As their leaves resemble a double-edged sword, they are believed able to cut through malicious works (spells) that may have been sent against you. They are valued for their anti-gossip properties. The book features information about a wide variety of plants and how to use them, as well as practical tips regarding planting seeds, cutting, transplanting, and caring for plants so that they will care for you, too. Starr advises that as the plants thrive and grow, the works for which they are used will grow stronger, too as will you. A 6.04"" x 8.02"" paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BHOOHER,362,shopify,2,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BHOOHER.jpg,1,Hoodoo Herbal by Starr Casas,FALSE,active
bkitwit-kitchen-witchery-by-laurel-woodward,Kitchen Witchery by Laurel Woodward,"Transform your Cooking into a Magickal Act of Healing, Manifesting, and Creating Featuring a wide variety of recipes, correspondences, and techniques, this practical guide elevates the way you cook and prepare meals. Laurel Woodward shares the magick of everyday things, revealing how each task can become a ritual of creation. Organized by food type, this book teaches the magickal ins and outs. Kitchen Witchery also provides recipes for the seasons and holidays, oil and seasoning blends, and clever ways to turn your pantry items into magickal tools. From homemade hummus to herbal teas and so much more, this book nourishes your practice and shows you the bountiful magick right in your kitchen. A 7.4"" x 9.1"" paperback book with 360 pages.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BKITWIT,816,shopify,4,deny,azuregreen,56.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BKITWIT.jpg,1,Kitchen Witchery by Laurel Woodward,FALSE,active
blleboonr-llewellyn-s-book-of-natural-remedies-by-vannoy-gentles-fite,Llewellyn's Book of Natural Remedies by Vannoy Gentles Fite,"Author Vannoy Gentles Fite shares effective remedies for more than a hundred ailments, exploring contemporary and traditional techniques using common, everyday ingredients. Integrative medicine combines natural, holistic approaches with mainstream medicine. In this book, each ailment includes treatments using essential oils, herbs, Ayurveda, and home remedies. The recipes are easy to locate based on your specific needs, and they include materials you can typically find in your home. From balms and baths to tinctures and wraps, these outstanding remedies will support your healing process as you live your best possible life. A 6"" x 8.9"" paperback book with 336 pages.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,Books About Oil,Little Bit, Little Book & Llewellyn Series,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BLLEBOONR,589,shopify,4,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/BLLEBOONR.jpg,1,Llewellyn's Book of Natural Remedies by Vannoy Gentles Fite,FALSE,active
bllecomf-llewellyn-complete-formulary-of-magical-oils-by-celeste-rayne-helstab,Llewellyn Complete Formulary of Magical Oils by Celeste Rayne Helstab,"Within this one-of-a-kind portable apothecary, you'll learn to select and mix 67 essential oils for a myriad of magical, medicinal, and spiritual applications. Spanning every purpose from inner calm and romance to healing and energy work to prayer and spellcraft, all 1,200 recipes are arranged alphabetically to make it easy to find precisely what you need. Step by step, Celeste Rayne Heldstab also shows how to create your own blends for spells, rituals, and remedies. Amp up their potency with correspondences for the elements, day of the week, time of day, Moon phase, astrological sign, herbs, and gemstones.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Books About Oil,Little Bit, Little Book & Llewellyn Series,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",FALSE,Title,Default Title,BLLECOMF,952,shopify,0,deny,azuregreen,67.98,,TRUE,TRUE,,https://www.azuregreen.net/images/BLLECOMF.jpg,1,Llewellyn Complete Formulary of Magical Oils by Celeste Rayne Helstab,FALSE,active
bllelith-llewellyn-s-little-book-herbs-hc-by-holly-bellebuono,Llewellyn's little book Herbs (hc) by Holly Bellebuono,"Featuring recipes, helpful exercises, practical gardening tips, stories, and advice for creating herbal medicines, this fun, hardcover book is an ideal resource for gardeners and aspiring herbalists. Discover the secrets of planting and growing herbs, identifying the best ones for your goals, and more. Drawing from twenty-six years of experience, herbalist Holly Bellebuono presents a refreshing approach to learning about and using these versatile plants. You'll find lists of herbs suitable for beginners, unusual yet noteworthy herbs, wild herbs to allow to grow, and herbs to avoid planting. This convenient book shows you the wonders of herb use from beginning to end, from seeds and stalks to teas and salves. A 4.9"" x 6.4"" Hardcover book with 264 pages.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,Little Bit, Little Book & Llewellyn Series,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BLLELITH,362,shopify,5,deny,azuregreen,33.98,,TRUE,TRUE,,https://www.azuregreen.net/images/BLLWLITH.jpg,1,Llewellyn's little book Herbs (hc) by Holly Bellebuono,FALSE,active
bmagfol-magical-folkhealing-by-dj-conway,Magical Folkhealing by DJ Conway,"This book is a magical formulary that everyone from beginners to established practitioners can use to make life better. You'll learn how to use a wide variety of herbs and oils for spiritual, emotional, and mental health and healing. Magical Folkhealing provides more than one hundred commonly known herbs and their associated planets, elements, deities, and zodiac signs, as well as their basic powers and specific uses. This user-friendly guide also teaches you how to simplify your rituals, use special tools and tables for improved prep work, apply oils and aromatherapy for specific needs, and much more.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BMAGFOL,453,shopify,13,deny,azuregreen,43.04,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGFOL.jpg,1,Magical Folkhealing by DJ Conway,FALSE,active
bmagher-magical-herbalism-by-scott-cunningham,Magical Herbalism  by Scott Cunningham,"Scott Cunningham provides the classic introduction to Magical Herbalism with this book that teaches you to identify, gather, grow, dry and store herbs as well as how to use them for protection, divination, healing and love.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BMAGHER,317,shopify,21,deny,azuregreen,36.24,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGHER.JPG,1,Magical Herbalism  by Scott Cunningham,FALSE,active
bmagherb-magical-herbal-baths-of-santeria-by-carlos-montenegro,Magical Herbal Baths of Santeria by Carlos Montenegro,"Spiritual herbal baths are widely used in the Santeria religion. Although all of the ingredients are natural, when combined with powerful supernatural magic, these herbal baths can produce incredible results. Spiritual baths have been used for hundreds of years to heal sickness and for supernatural power. The Montenegro Family has been practicing Santeria for over 200 years. This book explores the mysteries and techniques of preparing herbal baths used in traditional Santeria. The book contains lists of herbs, oils, powders, rituals and other magical ingredients used by Santeros for hundreds of years. The book contains formulas for preparing Orisha baths, love baths, money baths, cleansing baths, sweet baths and also baths used in Palo Mayombe and traditional Mexican witchcraft.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,Voodoo, Hoodoo & Santeria,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BMAGHERB,136,shopify,16,deny,azuregreen,24.82,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGHERB.jpg,1,Magical Herbal Baths of Santeria by Carlos Montenegro,FALSE,active
bmasboo0hb-master-book-of-herbalism-by-paul-beyerl,Master Book Of Herbalism  by Paul Beyerl,"Out of hundreds of herbals, the Master Book of Herbalism is one of the few that includes serious treatment of the realm of magical herbalism, along with basic information on the properties of plants.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BMASBOO0HB,771,shopify,27,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/BMASBOO0HB.JPG,1,Master Book Of Herbalism  by Paul Beyerl,FALSE,active
bpapjim-papa-jim-s-herbal-magic-workbook-by-papa-jim,Papa Jim's Herbal Magic Workbook by Papa Jim,"With easy-to-follow instructions Papa Jim's Herbal Magic Workbook provides you with the knowledge of how to use herbs for Love, luck, sex, money drawing, protection, hex breaking and more!",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BPAPJIM,181,shopify,6,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BPAPJIM.jpg,1,Papa Jim's Herbal Magic Workbook by Papa Jim,FALSE,active
bpapjimmos-papa-jim-s-magical-oil-spellbook-by-papa-jim,Papa Jim's Magical Oil Spellbook by Papa Jim,Papa Jim is a very famous healer and root doctor. He brings you this compilation of remedies and potions from all over the world. Share the secret recipes that have mystically solved the problems of Papa Jim s many devotees. Learn how to unleash the magical powers of oils. A paperback book with 96 pages.,AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Books About Oil,All Books & Journals,Ritual Tools,Alchemical Botanicals,Esoteric Manuscripts,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,BPAPJIMMOS,181,shopify,15,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BPAPJIMMOS.jpg,1,Papa Jim's Magical Oil Spellbook by Papa Jim,FALSE,active
bstisto-sticks-stones-roots-bones-by-stephanie-rose-bird,"Sticks, Stones, Roots & Bones by Stephanie Rose Bird","Hoodoo is an eclectic blend of African traditions, Native American herbalism, Judeo-Christian ritual, and magical healing. Tracing Hoodoo's magical roots back to West Africa, Stephanie Rose Bird provides a fascinating history of this nature-based healing tradition and gives practical advice for applying Hoodoo magic to everyday life. Learn how sticks, stones, roots, and bones. The basic ingredients in a Hoodoo mojo bag can be used to bless the home, find a mate, invoke wealth, offer protection, and improve your health and happiness.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BSTISTO,453,shopify,10,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/BSTISTO.jpg,1,"Sticks, Stones, Roots & Bones by Stephanie Rose Bird",FALSE,active
btealea-tea-leaf-reading-hc-by-jacqueline-towers,Tea Leaf Reading (hc) by Jacqueline Towers,"A fun beginner�s guide to reading the symbols found in tea leaves! The ancient practice of tasseomancy, or tea leaf reading, originated in ancient China and became popularized throughout Europe by the Romani, who were renowned for their fortune-telling skills, and eventually became a widespread practice of divination around the world. It is one of the easiest forms of divination to learn all it takes is tea leaves, some hot water, and a creative mind! Tea leaf reading is a form of fortune-telling that uses the symbols and images left in a cup by the tea leaves after the liquid is gone. Those images much like the shapes we see in cloud formations can be interpreted by the tea leaf reader. It is a special and intimate form of divination since the questioner must hold the cup in their hands and drink from it. It allows for the innermost aura of the questioner to enter into the warmly held cup of tea, and for the cup itself to have close contact with the boundaries of the questioner�s body. This easy-to-use guide will teach you all the basics of getting started with this simple form of fortune casting. A 6"" x 6"" paperback book with 176 pages.",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,All Divination,Tarot & Divination Books,Herb & Herbal Books,Herbal Teas & Accessories,Teas & Accessories,Books for Beginners,All Herb Accessories,All Books & Journals,Divination Tools,Alchemical Botanicals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BTEALEA,317,shopify,10,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/BTEALEA.jpg,1,Tea Leaf Reading (hc) by Jacqueline Towers,FALSE,active
